Year,Month,Day,Hour,Minute,v_meas,rh,T_C,p_meas,turbine_power_kw,v_std
2009,6,3,15,30,5.3100000000000005,92.66,13.81,99000,572.675300967655,5.26621561804088
2009,6,3,16,30,6.67,91.16,14.08,98990,991.6554996074639,6.6126892744532615
2009,6,3,17,30,7.32,87.95,14.94,98990,1211.8201034636138,7.2496049478807425
2009,6,3,18,30,7.19,84.64,16.38,98970,1160.7051219740115,7.107796149185772
2009,6,3,19,30,8.16,81.37,16.490000000000002,98950,1508.318392062109,8.065657257817643
2009,6,3,20,30,8.08,79.61,16.68,98960,1482.8825502936734,7.985259125855269
2009,6,3,21,30,7.8,78.58,16.01,98940,1382.101083024338,7.714777463833435
2009,6,3,22,30,6.79,75.95,15.99,98940,1026.515862421543,6.716394057478932
2009,6,3,23,30,7.22,70.9,16.97,98950,1170.1520312917016,7.134004803139691
2009,6,4,0,30,6.2,73.03,16.63,98960,831.9600843857166,6.128669667385205
2009,6,4,1,30,3.84,81.87,16.27,98960,206.71539761623927,3.7967518146446926
2009,6,4,2,30,6.23,81.8,16.07,98970,842.770789844611,6.161624111704347
2009,6,4,3,30,8.1,87.2,15.84,98960,1492.0747347731226,8.012180196783943
2009,6,4,4,30,8.22,86.7,15.42,98970,1529.5704211723175,8.135622785752485
2009,6,4,5,30,8.47,88.29,14.7,98960,1606.900996679574,8.390209042566498
2009,6,4,6,30,7.5,90.64,13.37,98970,1281.1313591355815,7.441895850008549
2009,6,4,7,30,6.45,90.28,12.16,98980,924.3139257149595,6.4101933416093875
2009,6,4,8,30,6.09,84.22,11.44,98990,809.0440999980216,6.0588145099772035
2009,6,4,9,30,6.16,76.97,10.68,98990,834.0665020672535,6.1350906936968554
2009,6,4,10,30,5.19,80.87,10.09,99020,545.8879445781588,5.173058405766506
2009,6,4,11,30,5.86,70.36,9.89,99020,742.7874731598395,5.843301545411543
2009,6,4,12,30,3.52,58.44,10.53,99010,149.35710919775292,3.5077203789254368
2009,6,4,13,30,3.42,54.83,12.18,99030,131.87873892266848,3.4015662896461016
2009,6,4,14,30,3.56,54.64,14.22,99030,154.1609594440439,3.531927233278125
2009,6,4,15,30,3.91,54.59,16.14,99010,221.198743893753,3.869734159202585
2009,6,4,16,30,4.57,52.09,17.61,99000,370.3807314602975,4.514875507177074
2009,6,4,17,30,4.62,48.69,18.64,98960,381.6353422598652,4.55829607353343
2009,6,4,18,30,5.32,41.19,19.6,98920,566.0594565811582,5.243207986719382
2009,6,4,19,30,5.2,35.53,20.23,98860,530.8793799248926,5.120863779950939
2009,6,4,20,30,5.2700000000000005,33.56,20.71,98830,549.7806899878934,5.186596035429989
2009,6,4,21,30,5.84,32.34,20.97,98800,713.4533199139104,5.745423156202571
2009,6,4,22,30,5.76,32.39,21.08,98780,689.5244586770691,5.665580442699596
2009,6,4,23,30,5.58,34.71,20.94,98780,636.7504180812608,5.489046837354411
2009,6,5,0,30,5.79,51.09,20.51,98750,698.372639373335,5.69510390181293
2009,6,5,1,30,7.49,55.31,20.25,98760,1254.8221027699349,7.368905819863878
2009,6,5,2,30,6.69,52.05,19.69,98780,983.1841983902495,6.587488318876244
2009,6,5,3,30,6.47,61.35,18.68,98770,913.4059343573924,6.376942339147668
2009,6,5,4,30,6.18,61.79,18.14,98730,820.6916711855058,6.094319985323901
2009,6,5,5,30,5.58,62.06,17.89,98720,641.1375609687979,5.504129332561888
2009,6,5,6,30,5.49,53.91,17.34,98750,617.1093400456884,5.42074192330269
2009,6,5,7,30,5.29,57.4,17.41,98740,560.0106940255824,5.2221724709635975
2009,6,5,8,30,5.29,59.78,17.35,98760,560.133492683283,5.222599522459687
2009,6,5,9,30,4.97,67.33,15.68,98770,474.40056286623826,4.916186585132092
2009,6,5,10,30,4.46,67.38,15.01,98800,346.4185660180694,4.415855057619039
2009,6,5,11,30,3.49,68.5,13.04,98820,142.01541656750504,3.464138373873488
2009,6,5,12,30,2.74,55.24,14.91,98830,28.62912444520137,2.7142096853363364
2009,6,5,13,30,1.83,49.48,15.55,98870,0.0,1.8118243963714866
2009,6,5,14,30,1.68,40.45,18.04,98870,0.0,1.6586383491159638
2009,6,5,15,30,1.9,33.480000000000004,19.63,98860,0.0,1.8725478025002207
2009,6,5,16,30,2.32,34.39,20.6,98840,0.0,2.28360285585517
2009,6,5,17,30,2.53,35.44,21.32,98820,0.0,2.4879037466490512
2009,6,5,18,30,2.26,37.02,22.02,98770,0.0,2.2200316695320312
2009,6,5,19,30,3.04,37.94,22.81,98730,64.53849348411165,2.9828918330273972
2009,6,5,20,30,3.06,37.73,23.33,98700,66.88142073684503,3.0003482761533644
2009,6,5,21,30,2.3000000000000003,40.04,23.62,98680,0.0,2.254026223448065
2009,6,5,22,30,2.41,40.94,23.78,98650,0.0,2.3610483090873866
2009,6,5,23,30,3.01,43.5,23.74,98620,59.93128290917146,2.9484196252089148
2009,6,6,0,30,2.04,60.67,23.63,98610,0.0,1.9971788488635664
2009,6,6,1,30,0.67,56.4,23.73,98610,0.0,0.6559592515425647
2009,6,6,2,30,1.22,61.17,23.56,98590,0.0,1.1943929963263806
2009,6,6,3,30,3.49,69.96000000000001,23.09,98610,134.52681560341065,3.417912441996362
2009,6,6,4,30,4.2700000000000005,70.06,22.44,98590,291.24991389915226,4.18497557605839
2009,6,6,5,30,5.24,71.76,22.48,98630,535.1721014543465,5.135792388990946
2009,6,6,6,30,4.64,80.84,19.49,98650,383.1625559705368,4.564188101738182
2009,6,6,7,30,4.1,81.60000000000001,18.36,98660,256.3492507248808,4.038917140510068
2009,6,6,8,30,4.72,81.64,17.92,98680,406.0825873905728,4.652614148883383
2009,6,6,9,30,3.75,82.89,17.37,98680,187.30611512102317,3.6989474180953548
2009,6,6,10,30,4.68,85.24,16.94,98730,397.4589152596174,4.619343808871981
2009,6,6,11,30,5.37,82.26,16.29,98740,583.9356316910083,5.305375175416478
2009,6,6,12,30,3.37,70.87,16.31,98740,120.3273202002134,3.3302612358037864
2009,6,6,13,30,3.09,63.690000000000005,17.78,98760,74.71245941028343,3.0486880210511322
2009,6,6,14,30,5.2700000000000005,51.99,20.89,98690,547.8829587698128,5.17999637895953
2009,6,6,15,30,7.31,43.53,22.84,98690,1183.1319338859473,7.170015075283526
2009,6,6,16,30,7.94,39.73,23.79,98660,1406.123057983239,7.77924867950413
2009,6,6,17,30,6.83,38.95,24.44,98650,1016.441689166114,6.6864247781232
2009,6,6,18,30,7.48,36.89,25.09,98570,1235.6161295993074,7.315622498541566
2009,6,6,19,30,8.63,36.01,25.6,98540,1620.3867644647123,8.434606631982591
2009,6,6,20,30,10.51,38.26,25.74,98390,1954.6528125080927,10.264086076891564
2009,6,6,21,30,10.53,36.42,26.18,98360,1956.1646985959737,10.277912195665055
2009,6,6,22,30,11.78,39.6,26.04,98330,2024.9426996172695,11.497170351470086
2009,6,6,23,30,11.06,42.21,25.87,98290,2000.6922732635383,10.79400542140215
2009,6,7,0,30,10.17,52.64,25.25,98270,1915.5631979940615,9.927959068741172
2009,6,7,1,30,12.06,48.47,24.43,98290,2025.0000000000002,11.787754344808397
2009,6,7,2,30,12.15,51.69,23.68,98260,2025.0000000000002,11.884056409966504
2009,6,7,3,30,12.03,52.84,23.0,98250,2025.0000000000002,11.775713054229966
2009,6,7,4,30,11.25,61.68,22.42,98240,2015.205964219768,11.016343912087313
2009,6,7,5,30,11.45,60.44,22.05,98230,2019.2794653954961,11.217504463975102
2009,6,7,6,30,10.72,66.99,21.43,98300,1981.1895661876326,10.510741702071645
2009,6,7,7,30,9.69,67.97,21.1,98410,1856.0459958854067,9.508084627057542
2009,6,7,8,30,6.98,70.5,20.66,98410,1072.1787375593158,6.852234828378151
2009,6,7,9,30,5.48,72.12,19.77,98470,607.2959362202146,5.386614280021612
2009,6,7,10,30,6.63,66.98,19.48,98440,960.4066794287966,6.5197283338652285
2009,6,7,11,30,4.68,73.19,18.53,98450,394.2699728932725,4.607040790483304
2009,6,7,12,30,3.47,65.44,19.0,98470,134.0303084550233,3.4148475830556992
2009,6,7,13,30,3.44,60.01,21.01,98480,127.97520751882541,3.377470416782873
2009,6,7,14,30,5.44,56.54,22.95,98440,590.4645907184305,5.328080649342481
2009,6,7,15,30,5.4,52.85,24.82,98420,575.7657011412791,5.276962966931939
2009,6,7,16,30,5.38,49.82,26.31,98390,567.3840220866389,5.2478143699761395
2009,6,7,17,30,8.6,48.06,27.34,98400,1603.4755968667187,8.378932006145575
2009,6,7,18,30,8.19,47.02,27.54,98360,1479.7289760273127,7.976795426804381
2009,6,7,19,30,9.03,55.52,26.33,98320,1712.793617378103,8.803593293065925
2009,6,7,20,30,8.85,54.97,26.18,98290,1671.0884149325746,8.629058024409183
2009,6,7,21,30,7.85,59.96,26.05,98280,1359.212648414001,7.653348492791199
2009,6,7,22,30,9.37,67.79,25.58,98240,1785.6947889130931,9.136431777846562
2009,6,7,23,30,8.11,67.79,27.02,98220,1448.3657663708086,7.89262148784436
2009,6,8,0,30,9.63,64.88,26.82,98150,1830.7831790394498,9.373302753030995
2009,6,8,1,30,11.13,73.64,25.71,98110,2004.0792523703576,10.843199017724876
2009,6,8,2,30,9.95,79.56,24.93,98040,1883.0743074573054,9.698760546436016
2009,6,8,3,30,7.76,83.88,24.33,98160,1328.8405076468086,7.571834427393474
2009,6,8,4,30,5.92,86.71000000000001,23.66,98090,723.6782049602202,5.779540223424158
2009,6,8,5,30,7.23,87.11,22.28,98090,1147.5120632837952,7.071194515976682
2009,6,8,6,30,12.47,68.15,24.04,98180,2025.0000000000002,12.180525966697664
2009,6,8,7,30,9.93,76.53,21.1,98260,1888.338959078994,9.735900945883555
2009,6,8,8,30,10.49,81.65,19.71,98350,1959.1155780246756,10.304897832873117
2009,6,8,9,30,13.52,91.07,18.69,98250,2025.0000000000002,13.290842310268427
2009,6,8,10,30,12.92,89.39,18.83,98430,2025.0000000000002,12.70710682876109
2009,6,8,11,30,9.82,82.28,20.45,98180,1873.57267148697,9.631729604846349
2009,6,8,12,30,10.39,77.33,21.51,98220,1945.4448098556516,10.179879376823514
2009,6,8,13,30,9.37,78.95,21.18,98250,1794.914416426163,9.184866910565605
2009,6,8,14,30,7.1000000000000005,69.84,23.01,98280,1103.7862645120972,6.946262872265646
2009,6,8,15,30,5.99,69.62,23.49,98280,746.8170010455261,5.856746750235322
2009,6,8,16,30,4.74,64.31,24.86,98230,399.34406547666066,4.626616764956252
2009,6,8,17,30,8.02,59.120000000000005,26.66,98250,1418.5240341731762,7.81253095591298
2009,6,8,18,30,8.24,56.99,27.44,98250,1494.3577064560814,8.019696152941831
2009,6,8,19,30,8.69,56.14,28.1,98200,1624.909841776666,8.449497421486965
2009,6,8,20,30,10.09,59.01,28.09,98140,1898.4847273306502,9.807476030551323
2009,6,8,21,30,10.38,53.5,29.13,98130,1934.3600867726682,10.07851016710259
2009,6,8,22,30,4.5200000000000005,84.23,26.49,98170,342.1196229827517,4.39786408446433
2009,6,8,23,30,4.05,75.11,26.36,98090,235.4935703888095,3.9417665426495816
2009,6,9,0,30,1.07,83.67,26.02,98120,0.0,1.041586556730771
2009,6,9,1,30,1.95,88.08,26.08,98210,0.0,1.8982867492858462
2009,6,9,2,30,5.87,91.81,22.89,98330,711.890590792151,5.740208844818655
2009,6,9,3,30,7.2,92.44,21.39,98430,1142.4098630622318,7.057039431439122
2009,6,9,4,30,4.48,90.49,19.91,98410,342.5220108981911,4.399548068207538
2009,6,9,5,30,2.01,95.8,19.68,98430,0.0,1.9743216549136027
2009,6,9,6,30,5.58,98.08,20.22,98450,633.3012479477137,5.477051809938145
2009,6,9,7,30,6.98,92.7,19.46,98520,1075.061526403428,6.860810728554002
2009,6,9,8,30,7.43,91.64,18.39,98580,1235.4037128613018,7.315033188684427
2009,6,9,9,30,7.0200000000000005,94.19,17.490000000000002,98630,1095.0179001779331,6.920178194787842
2009,6,9,10,30,7.94,92.64,16.48,98620,1427.785227303188,7.837386546707429
2009,6,9,11,30,6.3100000000000005,93.64,15.67,98670,867.1331520591459,6.2358882855026545
2009,6,9,12,30,4.72,87.05,15.97,98740,409.18447192617526,4.6645812960114785
2009,6,9,13,30,4.7700000000000005,82.14,16.75,98790,421.1233944182662,4.710641953774175
2009,6,9,14,30,3.29,77.64,18.25,98770,106.19093134693014,3.242999576215618
2009,6,9,15,30,2.05,70.69,19.7,98780,0.0,2.017455809373707
2009,6,9,16,30,1.61,68.07000000000001,20.91,98770,0.0,1.5820869265050892
2009,6,9,17,30,2.25,65.47,22.22,98710,0.0,2.207066883063285
2009,6,9,18,30,1.44,63.11,23.52,98690,0.0,1.41022428747168
2009,6,9,19,30,1.17,61.57,24.62,98620,0.0,1.1440085342281854
2009,6,9,20,30,1.79,58.68,25.83,98580,0.0,1.7475292411803995
2009,6,9,21,30,2.35,58.22,26.34,98510,0.0,2.292262510671502
2009,6,9,22,30,3.46,56.7,26.96,98450,127.07077041692942,3.371887471709441
2009,6,9,23,30,5.03,56.82,27.37,98400,469.8166873391221,4.898501880166366
2009,6,10,0,30,3.88,67.72,27.45,98290,202.36223790580993,3.7748160136347186
2009,6,10,1,30,10.92,83.48,20.19,98390,1995.7029328119156,10.721538602932691
2009,6,10,2,30,2.49,85.25,21.26,98400,0.0,2.4412999342989337
2009,6,10,3,30,7.08,91.2,19.91,98390,1105.7935219348049,6.9522341869248985
2009,6,10,4,30,5.01,86.78,20.65,98350,474.05081797153997,4.91483726069267
2009,6,10,5,30,5.57,88.86,19.55,98400,632.0264302760527,5.472618432537133
2009,6,10,6,30,5.11,92.88,19.02,98450,503.1423584444038,5.02440395911808
2009,6,10,7,30,7.79,91.15,20.32,98300,1355.3494782819403,7.642980349656307
2009,6,10,8,30,12.15,87.87,20.83,98240,2025.0000000000002,11.911526621902183
2009,6,10,9,30,4.05,93.94,20.09,98380,242.19020685343168,3.9755112464269673
2009,6,10,10,30,2.28,96.13,19.06,98330,0.0,2.240565564067299
2009,6,10,11,30,0.67,95.3,19.09,98340,0.0,0.6584240008638261
2009,6,10,12,30,1.01,91.82,19.3,98360,0.0,0.9924440896312041
2009,6,10,13,30,2.06,89.0,20.0,98380,0.0,2.0226524414732756
2009,6,10,14,30,1.38,85.85000000000001,20.74,98320,0.0,1.3535297996181805
2009,6,10,15,30,0.8,81.2,21.77,98330,0.0,0.7837512972392195
2009,6,10,16,30,0.98,72.93,23.21,98300,0.0,0.9584913397638409
2009,6,10,17,30,0.91,67.64,24.77,98270,0.0,0.888336252883734
2009,6,10,18,30,0.97,58.6,26.21,98230,0.0,0.9454033451799391
2009,6,10,19,30,1.11,53.57,27.21,98160,0.0,1.0804775260481554
2009,6,10,20,30,1.36,55.120000000000005,27.62,98070,0.0,1.3226405015851879
2009,6,10,21,30,1.79,55.01,27.87,97950,0.0,1.7395722936511424
2009,6,10,22,30,0.27,55.33,28.15,98020,0.0,0.26235957761052386
2009,6,10,23,30,10.05,87.09,22.08,97980,1901.4125810761968,9.828131083429959
2009,6,11,0,30,4.61,86.9,21.67,98020,369.4535654809579,4.511298477935794
2009,6,11,1,30,6.5,85.37,23.22,97990,903.7798967020784,6.347599136418467
2009,6,11,2,30,0.76,86.47,21.95,98050,0.0,0.743542891325924
2009,6,11,3,30,2.32,91.2,22.73,98010,0.0,2.2667451142758868
2009,6,11,4,30,8.51,92.51,20.46,98120,1592.368637244995,8.34236588393414
2009,6,11,5,30,5.88,94.9,19.93,98010,719.4975693647095,5.765590822037736
2009,6,11,6,30,3.49,97.56,20.06,97910,134.87433316761275,3.4200576121457575
2009,6,11,7,30,2.57,97.44,20.28,97940,2.4099603099932203,2.5180318766179814
2009,6,11,8,30,5.87,97.51,19.64,97970,716.8459838498429,5.7567433561889985
2009,6,11,9,30,4.3500000000000005,97.85,19.69,97900,310.30510161454134,4.264721078110656
2009,6,11,10,30,4.5600000000000005,97.62,19.54,97940,359.8661765043677,4.472132983906121
2009,6,11,11,30,4.5,95.73,19.45,98000,346.20605908049146,4.41496572119896
2009,6,11,12,30,3.5,94.19,19.06,97930,137.28636120849617,3.4349466741265196
2009,6,11,13,30,3.31,91.67,19.9,97950,106.5752554979669,3.245371947518314
2009,6,11,14,30,6.65,93.45,19.75,98060,961.691929283114,6.523551775347654
2009,6,11,15,30,3.39,82.88,21.51,98020,118.43127968668402,3.318557282016568
2009,6,11,16,30,3.28,72.12,23.32,98030,99.98491196279133,3.2046908145851316
2009,6,11,17,30,5.8500000000000005,73.5,23.4,98000,704.0997773923089,5.714213471445809
2009,6,11,18,30,4.08,63.81,25.18,97990,242.603099077382,3.977591832085573
2009,6,11,19,30,10.46,85.92,21.49,98120,1952.2708453467128,10.242303112452792
2009,6,11,20,30,3.81,75.2,23.52,98040,191.73435463056256,3.721261550166604
2009,6,11,21,30,7.87,64.8,24.27,98080,1370.4190052234412,7.683424598023191
2009,6,11,22,30,5.7700000000000005,61.56,24.28,98120,680.2473729589778,5.634625869065658
2009,6,11,23,30,6.6000000000000005,65.45,23.91,98140,936.6009142882499,6.447647963079561
2009,6,12,0,30,5.91,72.32000000000001,22.88,98190,724.0243460998006,5.780695182181517
2009,6,12,1,30,6.01,84.60000000000001,22.14,98230,754.5058738659867,5.882401981534824
2009,6,12,2,30,7.61,89.91,21.16,98260,1286.7324270935276,7.457434948241164
2009,6,12,3,30,7.2,90.64,20.78,98300,1143.4669171867397,7.059972027151448
2009,6,12,4,30,6.67,92.57,20.48,98340,968.3479361380013,6.543352479958355
2009,6,12,5,30,6.65,92.83,20.48,98330,961.6598684158956,6.52345639867885
2009,6,12,6,30,7.8,93.11,19.55,98400,1362.6877886567434,7.662675224521587
2009,6,12,7,30,6.84,95.69,18.6,98450,1030.6147504220748,6.728587685325226
2009,6,12,8,30,5.38,95.28,17.31,98490,582.9831191728696,5.302062664485723
2009,6,12,9,30,4.08,95.67,16.54,98530,253.12653333984247,4.025430145803902
2009,6,12,10,30,4.53,97.36,16.080000000000002,98560,359.9199656547103,4.472358090205944
2009,6,12,11,30,3.3200000000000003,99.23,14.67,98600,112.8433623303591,3.2840639650022165
2009,6,12,12,30,2.45,97.3,14.2,98680,0.0,2.4257132214357484
2009,6,12,13,30,2.49,91.93,14.72,98690,0.0,2.464029192945579
2009,6,12,14,30,2.48,86.79,16.01,98720,0.0,2.4506043607936747
2009,6,12,15,30,1.95,81.11,17.73,98710,0.0,1.92285078643322
2009,6,12,16,30,2.37,72.34,19.87,98690,0.0,2.3310456637938968
2009,6,12,17,30,2.69,63.86,21.6,98670,18.78084447863066,2.6405225924327023
2009,6,12,18,30,3.03,58.81,22.89,98610,62.73010517648752,2.9693610563149084
2009,6,12,19,30,2.2,56.45,23.78,98570,0.0,2.153464140272864
2009,6,12,20,30,2.84,52.46,24.6,98520,37.02655459371374,2.777041186634596
2009,6,12,21,30,3.37,50.49,24.96,98460,114.35683422248214,3.293406384089396
2009,6,12,22,30,3.69,46.39,25.39,98390,168.45717945823384,3.603966638741415
2009,6,12,23,30,4.4,50.65,25.39,98360,317.8291097442318,4.296208871078601
2009,6,13,0,30,5.33,62.36,25.16,98360,554.567951737922,5.2032444852649
2009,6,13,1,30,5.36,67.15,24.87,98420,563.5594623864893,5.234513866758787
2009,6,13,2,30,2.46,82.11,21.68,98480,0.0,2.4114781886779713
2009,6,13,3,30,3.56,85.31,20.95,98440,146.5697817931582,3.4922517394639394
2009,6,13,4,30,3.5,88.42,20.47,98480,137.40413957643574,3.4356737010891094
2009,6,13,5,30,3.53,93.26,20.21,98460,142.24378563489176,3.4655480594746404
2009,6,13,6,30,4.68,95.98,19.7,98490,391.85518704242185,4.5977244870463805
2009,6,13,7,30,2.98,96.12,19.49,98470,57.22985593277396,2.9282069280417056
2009,6,13,8,30,0.76,96.95,19.34,98520,0.0,0.7470476621904445
2009,6,13,9,30,1.88,96.42,19.42,98510,0.0,1.8477311300714259
2009,6,13,10,30,2.58,98.28,19.53,98530,4.729146398937222,2.53538455966283
2009,6,13,11,30,3.34,96.66,19.34,98570,112.77879545540493,3.2836654040457094
2009,6,13,12,30,2.15,90.84,19.33,98590,0.0,2.114264098939959
2009,6,13,13,30,3.18,98.26,18.1,98630,88.2014889443382,3.1319536354588777
2009,6,13,14,30,2.47,98.86,17.79,98670,0.0,2.433961350352785
2009,6,13,15,30,2.59,97.9,18.62,98710,6.662398529070803,2.5498495961771104
2009,6,13,16,30,3.0500000000000003,90.55,20.04,98740,66.56909351906643,2.998085248926797
2009,6,13,17,30,2.9,79.8,22.21,98730,45.9074968500988,2.8434904365888425
2009,6,13,18,30,3.26,73.39,23.71,98720,97.75276495836482,3.1909121293726224
2009,6,13,19,30,2.68,65.5,25.12,98700,15.917093926111404,2.619095352982502
2009,6,13,20,30,3.84,58.99,26.08,98660,197.1746844759343,3.7486756587348666
2009,6,13,21,30,5.78,63.84,25.55,98650,683.3489250747633,5.644974724974185
2009,6,13,22,30,4.01,61.13,26.56,98640,229.5095802317795,3.9116129011427536
2009,6,13,23,30,5.91,58.57,26.4,98640,719.8670529449531,5.76682366681666
2009,6,14,0,30,5.34,64.52,26.13,98610,556.6622479642591,5.21052772722747
2009,6,14,1,30,4.93,74.93,25.93,98610,446.7574994778507,4.8095389640349175
2009,6,14,2,30,6.13,84.60000000000001,23.98,98630,787.8258906454967,5.993579882033689
2009,6,14,3,30,5.86,74.56,23.25,98630,710.9907085937136,5.737206234880593
2009,6,14,4,30,3.17,78.0,22.24,98680,84.28412663001414,3.1077723866050255
2009,6,14,5,30,5.73,88.9,21.69,98650,675.5309474704768,5.618888713615204
2009,6,14,6,30,5.69,89.09,20.99,98720,665.6985940796628,5.58608139499387
2009,6,14,7,30,5.33,87.13,20.69,98740,563.8106881244557,5.235387543468808
2009,6,14,8,30,5.46,89.4,19.98,98780,602.058568999704,5.368400518169723
2009,6,14,9,30,4.3100000000000005,91.04,18.87,98760,305.1941288859301,4.243331780229881
2009,6,14,10,30,3.65,90.69,18.75,98810,166.6276739110012,3.5947476639506233
2009,6,14,11,30,3.63,88.32000000000001,18.22,98800,163.2281671323648,3.5776173702815055
2009,6,14,12,30,2.09,84.44,18.44,98850,0.0,2.0598216611766276
2009,6,14,13,30,2.73,77.02,20.23,98870,24.746453324401646,2.685158648143671
2009,6,14,14,30,1.2,72.41,21.65,98910,0.0,1.1784799545847182
2009,6,14,15,30,1.82,68.3,22.7,98860,0.0,1.7849176294782936
2009,6,14,16,30,2.07,63.07,23.71,98850,0.0,2.027815529627385
2009,6,14,17,30,2.64,59.23,24.42,98830,11.238395653596756,2.584088257789725
2009,6,14,18,30,2.22,58.32,25.07,98760,0.0,2.1707678738738596
2009,6,14,19,30,1.07,56.47,25.73,98750,0.0,1.045447355388055
2009,6,14,20,30,1.01,53.06,26.31,98720,0.0,0.9861514065937863
2009,6,14,21,30,2.29,49.86,26.87,98710,0.0,2.2346097830928104
2009,6,14,22,30,3.33,50.89,27.01,98670,107.0484684607158,3.2482930151896037
2009,6,14,23,30,4.2,52.49,27.09,98630,269.9121655131607,4.0956776125263055
2009,6,15,0,30,4.5,62.13,26.76,98630,339.79231555786885,4.3881243588946175
2009,6,15,1,30,5.89,66.34,26.28,98630,713.632259654921,5.7460202190688054
2009,6,15,2,30,6.08,65.56,25.8,98630,770.338827540509,5.935231323124821
2009,6,15,3,30,8.23,70.54,24.9,98660,1501.2811208960798,8.042489286900674
2009,6,15,4,30,7.78,70.5,24.23,98630,1342.5153810815102,7.608535644341144
2009,6,15,5,30,7.09,68.1,23.48,98590,1101.713151837513,6.940095647292913
2009,6,15,6,30,6.48,65.89,22.79,98670,904.8318054007892,6.350805686330709
2009,6,15,7,30,5.8,69.73,22.16,98610,695.9417988091991,5.686992989019683
2009,6,15,8,30,5.53,68.61,21.57,98640,618.9330910813981,5.42708430214362
2009,6,15,9,30,4.25,69.34,20.89,98700,288.92853794088074,4.175260673533713
2009,6,15,10,30,4.24,65.91,20.89,98710,286.72321370455035,4.166031444672736
