Scenario,Class,SubClass,Resource,Model,Fips Code,County,State,Sqmi,Land Source,Price Offered,Production,Production Unit,Production Energy Content,Energy Content Unit,Production Density per Sq Mile,BTU/Ton,USDA Region
mature-market medium,agriculture land,Agricultural residues,Corn stover,POLYSYS,38097,Traill County,North Dakota,862.44,Crop,70,59519,dt,9.35758E+11,BTU,69.01,15722000,Northern Plains
mature-market medium,agriculture land,"Energy crops, herbaceous",Miscanthus,POLYSYS,48063,Camp County,Texas,203.23,Pasture,70,1955,dt,32570300000,BTU,9.62,16660000,Southern Plains
mature-market medium,agriculture land,Intermediate oilseeds,Pennycress,POLYSYS,21163,Meade County,Kentucky,324.4,Crop,400,7327.48,dt,1.70645E+11,BTU,22.59,23288300,Appalachia
mature-market medium,agriculture land,"Energy crops, herbaceous",Switchgrass,POLYSYS,47069,Hardeman County,Tennessee,670.38,Pasture,70,51233,dt,8.41451E+11,BTU,76.42,16424000,Appalachia
mature-market medium,agriculture land,"Energy crops, woody",Poplar,POLYSYS,54073,Pleasants County,West Virginia,134.55,Pasture,70,425,dt,7184200000,BTU,3.16,16904000,Appalachia
mature-market medium,agriculture land,Agricultural residues,Wheat straw,POLYSYS,28011,Bolivar County,Mississippi,907.95,Crop,70,0,dt,0,BTU,0,14892000,Southeast
mature-market medium,agriculture land,"Energy crops, herbaceous",Miscanthus,POLYSYS,24017,Charles County,Maryland,459.85,Pasture,70,7,dt,116620000,BTU,0.02,16660000,Northeast
mature-market medium,agriculture land,"Energy crops, woody",Poplar,POLYSYS,40063,Hughes County,Oklahoma,814.69,Pasture,70,35044,dt,5.92384E+11,BTU,43.02,16904000,Southern Plains
mature-market medium,agriculture land,Agricultural residues,Corn stover,POLYSYS,27145,Stearns County,Minnesota,1390.02,Crop,70,677510,dt,1.06518E+13,BTU,487.41,15722000,Lake States
mature-market medium,agriculture land,Agricultural residues,Sorghum stubble,POLYSYS,30085,Roosevelt County,Montana,2369.5,Crop,70,0,dt,0,BTU,0,14830000,Mountain States
mature-market medium,agriculture land,"Energy crops, woody",Poplar,POLYSYS,21057,Cumberland County,Kentucky,310.91,Pasture,70,263,dt,4445752000,BTU,0.85,16904000,Appalachia
mature-market medium,agriculture land,"Energy crops, herbaceous",Switchgrass,POLYSYS,05025,Cleveland County,Arkansas,598.9,Crop,70,0,dt,0,BTU,0,16424000,Delta States
mature-market medium,agriculture land,"Energy crops, herbaceous",Switchgrass,POLYSYS,28077,Lawrence County,Mississippi,435.69,Crop,70,11484,dt,1.88613E+11,BTU,26.36,16424000,Southeast
mature-market medium,agriculture land,Agricultural residues,Sorghum stubble,POLYSYS,20099,Labette County,Kansas,653.12,Crop,70,0,dt,0,BTU,0,14830000,Northern Plains
mature-market medium,agriculture land,Agricultural residues,Corn stover,POLYSYS,28115,Pontotoc County,Mississippi,501.02,Crop,70,0,dt,0,BTU,0,15722000,Southeast
mature-market medium,agriculture land,"Energy crops, herbaceous",Miscanthus,POLYSYS,48333,Mills County,Texas,749.78,Crop,70,33234,dt,5.53678E+11,BTU,44.33,16660000,Southern Plains
mature-market medium,agriculture land,Agricultural residues,Wheat straw,POLYSYS,29023,Butler County,Missouri,699.08,Crop,70,0,dt,0,BTU,0,14892000,Corn Belt
mature-market medium,agriculture land,Agricultural residues,Sorghum stubble,POLYSYS,48473,Waller County,Texas,517.86,Crop,70,0,dt,0,BTU,0,14830000,Southern Plains
mature-market medium,agriculture land,"Energy crops, woody",Poplar,POLYSYS,48313,Madison County,Texas,472.43,Pasture,70,21482,dt,3.63132E+11,BTU,45.47,16904000,Southern Plains
mature-market medium,agriculture land,Agricultural residues,Corn stover,POLYSYS,42077,Lehigh County,Pennsylvania,348.22,Crop,70,26638,dt,4.18803E+11,BTU,76.5,15722000,Northeast
mature-market medium,agriculture land,Agricultural residues,Oats straw,POLYSYS,27173,Yellow Medicine County,Minnesota,763.23,Crop,70,0,dt,0,BTU,0,14892000,Lake States
mature-market medium,agriculture land,"Energy crops, herbaceous",Miscanthus,POLYSYS,48153,Floyd County,Texas,992.52,Crop,70,365268,dt,6.08536E+12,BTU,368.02,16660000,Southern Plains
mature-market medium,agriculture land,Agricultural residues,Wheat straw,POLYSYS,17157,Randolph County,Illinois,597.05,Crop,70,0,dt,0,BTU,0,14892000,Corn Belt
mature-market medium,agriculture land,Agricultural residues,Corn stover,POLYSYS,38091,Steele County,North Dakota,715.4,Crop,70,24959,dt,3.92405E+11,BTU,34.89,15722000,Northern Plains
mature-market medium,agriculture land,"Energy crops, woody",Willow,POLYSYS,18149,Starke County,Indiana,312.21,Pasture,70,639,dt,11052144000,BTU,2.05,17296000,Corn Belt
mature-market medium,agriculture land,Intermediate oilseeds,Pennycress,POLYSYS,55055,Jefferson County,Wisconsin,582.74,Crop,400,22552.59,dt,5.25211E+11,BTU,38.7,23288300,Lake States
mature-market medium,agriculture land,Agricultural residues,Oats straw,POLYSYS,38013,Burke County,North Dakota,1129.01,Crop,70,0,dt,0,BTU,0,14892000,Northern Plains
mature-market medium,agriculture land,"Energy crops, woody",Poplar,POLYSYS,28065,Jefferson Davis County,Mississippi,409.14,Pasture,70,2247,dt,37983288000,BTU,5.49,16904000,Southeast
mature-market medium,agriculture land,Agricultural residues,Wheat straw,POLYSYS,27155,Traverse County,Minnesota,585.85,Crop,70,0,dt,0,BTU,0,14892000,Lake States
mature-market medium,agriculture land,Agricultural residues,Corn stover,POLYSYS,41051,Multnomah County,Oregon,439.24,Crop,70,0,dt,0,BTU,0,15722000,Pacific
mature-market medium,agriculture land,"Energy crops, woody",Willow,POLYSYS,18069,Huntington County,Indiana,387.72,Pasture,70,2294,dt,39677024000,BTU,5.92,17296000,Corn Belt
mature-market medium,agriculture land,Agricultural residues,Corn stover,POLYSYS,37059,Davie County,North Carolina,266.6,Crop,70,9030,dt,1.4197E+11,BTU,33.87,15722000,Appalachia
mature-market medium,agriculture land,"Energy crops, herbaceous",Miscanthus,POLYSYS,13163,Jefferson County,Georgia,529.67,Pasture,70,472,dt,7863520000,BTU,0.89,16660000,Southeast
mature-market medium,agriculture land,Agricultural residues,Corn stover,POLYSYS,27171,Wright County,Minnesota,714.31,Crop,70,130196,dt,2.04694E+12,BTU,182.27,15722000,Lake States
mature-market medium,agriculture land,"Energy crops, herbaceous",Miscanthus,POLYSYS,47047,Fayette County,Tennessee,706.23,Pasture,70,2279,dt,37968140000,BTU,3.23,16660000,Appalachia
mature-market medium,agriculture land,"Energy crops, herbaceous",Miscanthus,POLYSYS,19101,Jefferson County,Iowa,436.88,Pasture,70,34431,dt,5.7362E+11,BTU,78.81,16660000,Corn Belt
mature-market medium,agriculture land,Agricultural residues,Sorghum stubble,POLYSYS,23003,Aroostook County,Maine,6827.41,Crop,70,0,dt,0,BTU,0,14830000,Northeast
mature-market medium,agriculture land,Agricultural residues,Corn stover,POLYSYS,20089,Jewell County,Kansas,914.36,Crop,70,0,dt,0,BTU,0,15722000,Northern Plains
mature-market medium,agriculture land,Agricultural residues,Corn stover,POLYSYS,37055,Dare County,North Carolina,386.06,Crop,70,0,dt,0,BTU,0,15722000,Appalachia
mature-market medium,agriculture land,Intermediate oilseeds,Pennycress,POLYSYS,27139,Scott County,Minnesota,368.39,Crop,400,4590,dt,1.06893E+11,BTU,12.46,23288300,Lake States
mature-market medium,agriculture land,Agricultural residues,Corn stover,POLYSYS,31157,Scotts Bluff County,Nebraska,745.56,Crop,70,69872,dt,1.09853E+12,BTU,93.72,15722000,Northern Plains
mature-market medium,agriculture land,"Energy crops, herbaceous",Miscanthus,POLYSYS,13275,Thomas County,Georgia,552.22,Pasture,70,10,dt,166600000,BTU,0.02,16660000,Southeast
mature-market medium,agriculture land,Agricultural residues,Corn stover,POLYSYS,36063,Niagara County,New York,526.32,Crop,70,105565,dt,1.65969E+12,BTU,200.57,15722000,Northeast
mature-market medium,agriculture land,"Energy crops, herbaceous",Miscanthus,POLYSYS,26003,Alger County,Michigan,937.03,Pasture,70,1518,dt,25289880000,BTU,1.62,16660000,Lake States
mature-market medium,agriculture land,Agricultural residues,Oats straw,POLYSYS,46053,Gregory County,South Dakota,1053.52,Crop,70,0,dt,0,BTU,0,14892000,Northern Plains
mature-market medium,agriculture land,"Energy crops, herbaceous",Miscanthus,POLYSYS,40129,Roger Mills County,Oklahoma,1146.42,Pasture,70,26229,dt,4.36975E+11,BTU,22.88,16660000,Southern Plains
mature-market medium,agriculture land,Intermediate oilseeds,Camelina,POLYSYS,40131,Rogers County,Oklahoma,711.63,Crop,400,539.98,dt,13225190160,BTU,0.76,24492000,Southern Plains
mature-market medium,agriculture land,"Energy crops, herbaceous",Miscanthus,POLYSYS,48169,Garza County,Texas,896.2,Crop,70,9782,dt,1.62968E+11,BTU,10.91,16660000,Southern Plains
mature-market medium,agriculture land,Agricultural residues,Corn stover,POLYSYS,34023,Middlesex County,New Jersey,312.77,Crop,70,0,dt,0,BTU,0,15722000,Northeast
mature-market medium,agriculture land,Agricultural residues,Corn stover,POLYSYS,20157,Republic County,Kansas,720.45,Crop,70,193237,dt,3.03807E+12,BTU,268.22,15722000,Northern Plains
mature-market medium,agriculture land,"Energy crops, herbaceous",Miscanthus,POLYSYS,42111,Somerset County,Pennsylvania,1081.66,Pasture,70,1900,dt,31654000000,BTU,1.76,16660000,Northeast
mature-market medium,agriculture land,"Energy crops, woody",Pine,POLYSYS,22125,West Feliciana Parish,Louisiana,426,Pasture,70,1640,dt,29880800000,BTU,3.85,18220000,Delta States
mature-market medium,agriculture land,"Energy crops, herbaceous",Switchgrass,POLYSYS,48431,Sterling County,Texas,923.51,Crop,70,4295,dt,70541080000,BTU,4.65,16424000,Southern Plains
mature-market medium,agriculture land,"Energy crops, woody",Poplar,POLYSYS,01015,Calhoun County,Alabama,612.27,Pasture,70,3933,dt,66483432000,BTU,6.42,16904000,Southeast
mature-market medium,agriculture land,"Energy crops, woody",Willow,POLYSYS,19133,Monona County,Iowa,698.93,Pasture,70,23813,dt,4.1187E+11,BTU,34.07,17296000,Corn Belt
mature-market medium,agriculture land,"Energy crops, woody",Poplar,POLYSYS,21097,Harrison County,Kentucky,309.88,Pasture,70,3468,dt,58623072000,BTU,11.19,16904000,Appalachia
mature-market medium,agriculture land,Agricultural residues,Wheat straw,POLYSYS,17189,Washington County,Illinois,563.9,Crop,70,135715,dt,2.02107E+12,BTU,240.67,14892000,Corn Belt
mature-market medium,agriculture land,"Energy crops, herbaceous",Switchgrass,POLYSYS,37089,Henderson County,North Carolina,375.09,Pasture,70,1354,dt,22238096000,BTU,3.61,16424000,Appalachia
mature-market medium,agriculture land,Agricultural residues,Sorghum stubble,POLYSYS,48127,Dimmit County,Texas,1334.51,Crop,70,0,dt,0,BTU,0,14830000,Southern Plains
mature-market medium,agriculture land,"Energy crops, herbaceous",Miscanthus,POLYSYS,17007,Boone County,Illinois,282.04,Pasture,70,7677,dt,1.27899E+11,BTU,27.22,16660000,Corn Belt
mature-market medium,agriculture land,Agricultural residues,Oats straw,POLYSYS,20087,Jefferson County,Kansas,556.68,Crop,70,0,dt,0,BTU,0,14892000,Northern Plains
mature-market medium,agriculture land,"Energy crops, herbaceous",Miscanthus,POLYSYS,13137,Habersham County,Georgia,279.06,Pasture,70,33,dt,549780000,BTU,0.12,16660000,Southeast
mature-market medium,agriculture land,"Energy crops, herbaceous",Miscanthus,POLYSYS,39153,Summit County,Ohio,420.13,Crop,70,10534,dt,1.75496E+11,BTU,25.07,16660000,Corn Belt
mature-market medium,agriculture land,Agricultural residues,Wheat straw,POLYSYS,18035,Delaware County,Indiana,395.91,Crop,70,0,dt,0,BTU,0,14892000,Corn Belt
mature-market medium,agriculture land,"Energy crops, woody",Willow,POLYSYS,54051,Marshall County,West Virginia,312.15,Pasture,70,3583,dt,61971568000,BTU,11.48,17296000,Appalachia
mature-market medium,agriculture land,"Energy crops, herbaceous",Switchgrass,POLYSYS,05027,Columbia County,Arkansas,766.83,Crop,70,0,dt,0,BTU,0,16424000,Delta States
mature-market medium,agriculture land,"Energy crops, herbaceous",Switchgrass,POLYSYS,48463,Uvalde County,Texas,1558.64,Pasture,70,410143,dt,6.73619E+12,BTU,263.14,16424000,Southern Plains
mature-market medium,agriculture land,Agricultural residues,Wheat straw,POLYSYS,46059,Hand County,South Dakota,1440.22,Crop,70,19380,dt,2.88607E+11,BTU,13.46,14892000,Northern Plains
mature-market medium,agriculture land,"Energy crops, herbaceous",Miscanthus,POLYSYS,26045,Eaton County,Michigan,579.43,Crop,70,124385,dt,2.07225E+12,BTU,214.67,16660000,Lake States
mature-market medium,agriculture land,"Energy crops, herbaceous",Switchgrass,POLYSYS,12119,Sumter County,Florida,579.83,Pasture,70,165314,dt,2.71512E+12,BTU,285.11,16424000,Southeast
mature-market medium,agriculture land,Agricultural residues,Wheat straw,POLYSYS,20107,Linn County,Kansas,606.39,Crop,70,699,dt,10409508000,BTU,1.15,14892000,Northern Plains
mature-market medium,agriculture land,"Energy crops, herbaceous",Miscanthus,POLYSYS,23001,Androscoggin County,Maine,497.12,Crop,70,1032,dt,17193120000,BTU,2.08,16660000,Northeast
mature-market medium,agriculture land,"Energy crops, herbaceous",Biomass sorghum,POLYSYS,22099,St. Martin Parish,Louisiana,809.94,Crop,70,4781,dt,78523144000,BTU,5.9,16424000,Delta States
mature-market medium,agriculture land,"Energy crops, herbaceous",Switchgrass,POLYSYS,13109,Evans County,Georgia,186.87,Pasture,70,4002,dt,65728848000,BTU,21.42,16424000,Southeast
mature-market medium,agriculture land,"Energy crops, herbaceous",Switchgrass,POLYSYS,54105,Wirt County,West Virginia,234.77,Pasture,70,9379,dt,1.54041E+11,BTU,39.95,16424000,Appalachia
mature-market medium,agriculture land,Agricultural residues,Corn stover,POLYSYS,31099,Kearney County,Nebraska,516.35,Crop,70,564172,dt,8.86991E+12,BTU,1092.62,15722000,Northern Plains
mature-market medium,agriculture land,Agricultural residues,Corn stover,POLYSYS,48481,Wharton County,Texas,1094.37,Crop,70,0,dt,0,BTU,0,15722000,Southern Plains
mature-market medium,agriculture land,Intermediate oilseeds,Camelina,POLYSYS,01095,Marshall County,Alabama,623.18,Crop,400,4334.42,dt,1.06159E+11,BTU,6.96,24492000,Southeast
mature-market medium,agriculture land,"Energy crops, herbaceous",Miscanthus,POLYSYS,26077,Kalamazoo County,Michigan,580.3,Pasture,70,11825,dt,1.97005E+11,BTU,20.38,16660000,Lake States
mature-market medium,agriculture land,Agricultural residues,Corn stover,POLYSYS,38049,McHenry County,North Dakota,1911.52,Crop,70,11294,dt,1.77564E+11,BTU,5.91,15722000,Northern Plains
mature-market medium,agriculture land,"Energy crops, woody",Willow,POLYSYS,29065,Dent County,Missouri,754.51,Pasture,70,224680,dt,3.88607E+12,BTU,297.78,17296000,Corn Belt
mature-market medium,agriculture land,"Energy crops, herbaceous",Switchgrass,POLYSYS,48337,Montague County,Texas,938.27,Crop,70,51610,dt,8.47643E+11,BTU,55.01,16424000,Southern Plains
mature-market medium,agriculture land,"Energy crops, herbaceous",Miscanthus,POLYSYS,39003,Allen County,Ohio,406.85,Pasture,70,6578,dt,1.09589E+11,BTU,16.17,16660000,Corn Belt
mature-market medium,agriculture land,Agricultural residues,Sorghum stubble,POLYSYS,46015,Brule County,South Dakota,846.48,Crop,70,0,dt,0,BTU,0,14830000,Northern Plains
mature-market medium,agriculture land,"Energy crops, woody",Willow,POLYSYS,34013,Essex County,New Jersey,127.69,Pasture,70,250,dt,4324000000,BTU,1.96,17296000,Northeast
mature-market medium,agriculture land,Agricultural residues,Corn stover,POLYSYS,46033,Custer County,South Dakota,1559.07,Crop,70,0,dt,0,BTU,0,15722000,Northern Plains
mature-market medium,agriculture land,Agricultural residues,Sorghum stubble,POLYSYS,26005,Allegan County,Michigan,841.83,Crop,70,0,dt,0,BTU,0,14830000,Lake States
mature-market medium,agriculture land,Agricultural residues,Oats straw,POLYSYS,20165,Rush County,Kansas,717.97,Crop,70,0,dt,0,BTU,0,14892000,Northern Plains
mature-market medium,agriculture land,Agricultural residues,Wheat straw,POLYSYS,17149,Pike County,Illinois,848.82,Crop,70,0,dt,0,BTU,0,14892000,Corn Belt
mature-market medium,agriculture land,"Energy crops, herbaceous",Miscanthus,POLYSYS,45011,Barnwell County,South Carolina,557.26,Pasture,70,347,dt,5781020000,BTU,0.62,16660000,Southeast
mature-market medium,agriculture land,Agricultural residues,Oats straw,POLYSYS,20053,Ellsworth County,Kansas,723.29,Crop,70,0,dt,0,BTU,0,14892000,Northern Plains
mature-market medium,agriculture land,"Energy crops, herbaceous",Miscanthus,POLYSYS,20133,Neosho County,Kansas,577.79,Crop,70,331961,dt,5.53047E+12,BTU,574.54,16660000,Northern Plains
mature-market medium,agriculture land,Intermediate oilseeds,Pennycress,POLYSYS,21231,Wayne County,Kentucky,484.16,Crop,400,3110.88,dt,72447106704,BTU,6.43,23288300,Appalachia
mature-market medium,agriculture land,"Energy crops, woody",Poplar,POLYSYS,21215,Spencer County,Kentucky,191.66,Pasture,70,1333,dt,22533032000,BTU,6.96,16904000,Appalachia
mature-market medium,agriculture land,"Energy crops, herbaceous",Miscanthus,POLYSYS,05003,Ashley County,Arkansas,940.42,Pasture,70,253,dt,4214980000,BTU,0.27,16660000,Delta States
mature-market medium,agriculture land,"Energy crops, herbaceous",Miscanthus,POLYSYS,23027,Waldo County,Maine,751.41,Pasture,70,10089,dt,1.68083E+11,BTU,13.43,16660000,Northeast
mature-market medium,agriculture land,"Energy crops, herbaceous",Switchgrass,POLYSYS,13199,Meriwether County,Georgia,505.09,Crop,70,1288,dt,21154112000,BTU,2.55,16424000,Southeast
mature-market medium,agriculture land,Agricultural residues,Corn stover,POLYSYS,27155,Traverse County,Minnesota,585.85,Crop,70,72927,dt,1.14656E+12,BTU,124.48,15722000,Lake States
mature-market medium,agriculture land,"Energy crops, herbaceous",Switchgrass,POLYSYS,13001,Appling County,Georgia,512.26,Crop,70,1958,dt,32158192000,BTU,3.82,16424000,Southeast
mature-market medium,agriculture land,"Energy crops, woody",Willow,POLYSYS,42007,Beaver County,Pennsylvania,444.03,Crop,70,0,dt,0,BTU,0,17296000,Northeast
mature-market medium,agriculture land,"Energy crops, herbaceous",Switchgrass,POLYSYS,45067,Marion County,South Carolina,494.17,Pasture,70,12636,dt,2.07534E+11,BTU,25.57,16424000,Southeast
mature-market medium,agriculture land,Agricultural residues,Oats straw,POLYSYS,27095,Mille Lacs County,Minnesota,681.55,Crop,70,0,dt,0,BTU,0,14892000,Lake States
mature-market medium,agriculture land,Agricultural residues,Wheat straw,POLYSYS,38099,Walsh County,North Dakota,1294.03,Crop,70,175113,dt,2.60778E+12,BTU,135.32,14892000,Northern Plains
mature-market medium,agriculture land,Agricultural residues,Sorghum stubble,POLYSYS,13109,Evans County,Georgia,186.87,Crop,70,0,dt,0,BTU,0,14830000,Southeast
mature-market medium,agriculture land,Agricultural residues,Wheat straw,POLYSYS,45009,Bamberg County,South Carolina,395.56,Crop,70,0,dt,0,BTU,0,14892000,Southeast
mature-market medium,agriculture land,"Energy crops, woody",Poplar,POLYSYS,54039,Kanawha County,West Virginia,910.92,Pasture,70,255,dt,4310520000,BTU,0.28,16904000,Appalachia
